year,name,age,gender,worth,rank,source,industry,wealth_acquistion,country,wealth_status
2018,Akira Mori,81,Male,6.3,274,real estate,Real Estate,self_made,Japan,No Previous Record
2018,Maria-Elisabeth Schaeffler-Thumann,76,Female,6.3,274,auto parts,Automotive,self_made,Germany,No Previous Record
2018,Albert Frere,92,Male,6.2,281,investments,Finance and Investments,self_made,Belgium,No Previous Record
2018,Richard Kinder,73,Male,6.2,281,pipelines,Energy,No Info,United States,No Previous Record
2018,Robert Kraft,76,Male,6.2,281,New England Patriots,Sports,Inherited,United States,No Previous Record
2018,Ralph Lauren,78,Male,6.2,281,Ralph Lauren,Fashion & Retail,Inherited,United States,No Previous Record
2018,Bruno Schroder,85,Male,6.2,281,banking,Finance and Investments,Inherited,United Kingdom,No Previous Record
2018,Nusli Wadia,74,Male,6.2,281,consumer goods,Food and Beverage,Inherited,India,No Previous Record
2018,Pierre Bellon,88,Male,6.1,287,food services,Service,Inherited,France,No Previous Record
2018,Les Wexner,80,Male,6.1,287,retail,Fashion & Retail,self_made,United States,No Previous Record
2018,Benu Gopal Bangur,86,Male,6,289,cement,Manufacturing,self_made,India,No Previous Record
2018,David Cheriton,66,Male,6,289,Google,Technology,self_made,Canada,No Previous Record
2018,Ma Jianrong,54,Male,6,289,"textiles, apparel",Fashion & Retail,self_made,China,No Previous Record
2018,Whitney MacMillan,88,Male,6,289,Cargill,Food and Beverage,self_made,United States,No Previous Record
2018,Dan Olsson,71,Male,6,289,diversified,Diversified,self_made,Sweden,No Previous Record
2018,Vivek Chaand Sehgal,61,Male,6,289,auto parts,Automotive,self_made,Australia,No Previous Record
2018,Teh Hong Piow,87,Male,6,289,banking,Finance and Investments,self_made,Malaysia,No Previous Record
2018,Abdulla bin Ahmad Al Ghurair,64,Male,5.9,296,diversified,Diversified,self_made,United Arab Emirates,No Previous Record
2018,Maria Asuncion Aramburuzabala,54,Female,5.9,296,"beer, investments",Food and Beverage,self_made,Mexico,No Previous Record
2018,Ralph Dommermuth,54,Male,5.9,296,internet service provider,Technology,self_made,Germany,No Previous Record
2018,Frank Lowy,87,Male,5.9,296,shopping malls,Real Estate,self_made,Australia,No Previous Record
2018,Wolfgang Marguerre,76,Male,5.9,296,pharmaceuticals,Healthcare,self_made,Germany,No Previous Record
2018,Marijke Mars,53,Female,5.9,296,"candy, pet food",Food and Beverage,No Info,United States,No Previous Record
2018,Pamela Mars,57,Female,5.9,296,"candy, pet food",Food and Beverage,No Info,United States,No Previous Record
2018,Valerie Mars,59,Female,5.9,296,"candy, pet food",Food and Beverage,self_made,United States,No Previous Record
2018,Victoria Mars,61,Female,5.9,296,"candy, pet food",Food and Beverage,self_made,United States,No Previous Record
2018,David & Frederick Barclay,84,Male,5.8,305,"media, retail",Diversified,No Info,United Kingdom,No Previous Record
2018,"John Gokongwei, Jr.",91,Male,5.8,305,food and beverage,Diversified,self_made,Philippines,No Previous Record
2018,Kwon Hyuk-Bin,44,Male,5.8,305,online games,Technology,self_made,South Korea,No Previous Record
2018,Nancy Walton Laurie,66,Female,5.8,305,Walmart,Fashion & Retail,self_made,United States,No Previous Record
2018,Lin Yu-Ling,81,Male,5.8,305,real estate,Real Estate,self_made,Taiwan,No Previous Record
2018,Tom & Judy Love,81,Family,5.8,305,retail & gas stations,Fashion & Retail,Inherited,United States,No Previous Record
2018,Robert Rowling,64,Male,5.8,305,investments,Energy,Inherited,United States,No Previous Record
2018,Dennis Washington,83,Male,5.8,305,"construction, mining",Logistics,Inherited,United States,No Previous Record
2018,Yao Liangsong,53,Male,5.8,305,furniture,Manufacturing,Inherited,China,No Previous Record
2018,Zhang Jindong,54,Male,5.8,305,appliance retailer,Fashion & Retail,Inherited,China,No Previous Record
2018,Juan Francisco Beckmann Vidal,78,Male,5.7,315,tequila,Food and Beverage,Inherited,Mexico,No Previous Record
2018,David Sun,66,Male,5.7,315,computer hardware,Technology,self_made,United States,No Previous Record
2018,John Tu,76,Male,5.7,315,computer hardware,Technology,self_made,United States,No Previous Record
2018,Martin Viessmann,64,Male,5.7,315,heating equipment,Manufacturing,self_made,Germany,No Previous Record
2018,Stef Wertheimer,91,Male,5.7,315,metalworking tools,Manufacturing,No Info,Israel,No Previous Record
2018,Hansjoerg Wyss,83,Male,5.7,315,medical devices,Healthcare,Inherited,Switzerland,No Previous Record
2018,James Dyson,70,Male,5.6,321,vacuums,Manufacturing,No Info,United Kingdom,No Previous Record
2018,Laurence Graff,79,Male,5.6,321,diamond jewelry,Fashion & Retail,self_made,United Kingdom,No Previous Record
2018,Jen-Hsun Huang,55,Male,5.6,321,semiconductors,Technology,self_made,United States,No Previous Record
2018,Charles Johnson,85,Male,5.6,321,money management,Finance and Investments,self_made,United States,No Previous Record
2018,Jerry Jones,75,Male,5.6,321,Dallas Cowboys,Sports,self_made,United States,No Previous Record
2018,Kei Hoi Pang,52,Male,5.6,321,real estate,Real Estate,self_made,China,No Previous Record
2018,Kwee family,64,Male,5.6,321,Real Estate,Real Estate,self_made,Singapore,No Previous Record
2018,Lee Shin Cheng,79,Male,5.6,321,"palm oil, property",Manufacturing,No Info,Malaysia,No Previous Record
2018,Richard LeFrak,72,Male,5.6,321,real estate,Real Estate,self_made,United States,No Previous Record
2018,Shigenobu Nagamori,73,Male,5.6,321,motors,Manufacturing,self_made,Japan,No Previous Record
2018,Steven Rales,66,Male,5.6,321,manufacturing,Manufacturing,self_made,United States,No Previous Record
2018,Friede Springer,75,Female,5.6,321,publishing,Media & Entertainment,self_made,Germany,No Previous Record
2018,Yeung Kin-man,53,Male,5.6,321,electronics,Manufacturing,self_made,Hong Kong,No Previous Record
2018,Rinat Akhmetov,51,Male,5.5,334,"steel, coal",Metals & Mining,No Info,Ukraine,No Previous Record
2018,Shari Arison,60,Female,5.5,334,Carnival Cruises,Service,Inherited,Israel,No Previous Record
2018,Dannine Avara,54,Female,5.5,334,pipelines,Energy,Inherited,United States,No Previous Record
2018,Rahel Blocher,42,Female,5.5,334,chemicals,Manufacturing,Inherited,Switzerland,No Previous Record
2018,Andrew Currie,62,Male,5.5,334,chemicals,Manufacturing,Inherited,United Kingdom,No Previous Record
2018,Scott Duncan,35,Male,5.5,334,pipelines,Energy,Inherited,United States,No Previous Record
2018,Milane Frantz,48,Female,5.5,334,pipelines,Energy,Inherited,United States,No Previous Record
2018,Diane Hendricks,71,Female,5.5,334,roofing,Construction & Engineering,Inherited,United States,No Previous Record
2018,Magdalena Martullo-Blocher,49,Female,5.5,334,chemicals,Manufacturing,self_made,Switzerland,No Previous Record
2018,Hiroshi Mikitani,52,Male,5.5,334,online retail,Fashion & Retail,self_made,Japan,No Previous Record
2018,Gabe Newell,55,Male,5.5,334,videogames,Gambling & Casinos,self_made,United States,No Previous Record
2018,Pan Sutong,54,Male,5.5,334,"real estate, finance",Real Estate,self_made,Hong Kong,No Previous Record
2018,Anthony Pratt,57,Male,5.5,334,manufacturing,Manufacturing,self_made,Australia,No Previous Record
2018,John Reece,61,Male,5.5,334,chemicals,Manufacturing,self_made,United Kingdom,No Previous Record
2018,Randa Williams,56,Female,5.5,334,pipelines,Energy,self_made,United States,No Previous Record
2018,Zhang Bangxin,38,Male,5.5,334,after-school tutoring,Service,self_made,China,No Previous Record
2018,Zhang Shiping,71,Male,5.5,334,aluminum products,Metals & Mining,self_made,China,No Previous Record
2018,Jean-Michel Besnier,50,Male,5.4,351,cheese,Food and Beverage,self_made,France,No Previous Record
2018,Marie Besnier Beauvalot,37,Female,5.4,351,cheese,Food and Beverage,Inherited,France,No Previous Record
2018,Richard DeVos,92,Male,5.4,351,Amway,Service,Inherited,United States,No Previous Record
2018,Michael Herz,74,Male,5.4,351,coffee,Fashion & Retail,Inherited,Germany,No Previous Record
2018,Wolfgang Herz,67,Male,5.4,351,coffee,Fashion & Retail,Inherited,Germany,No Previous Record
2018,Kjeld Kirk Kristiansen,70,Male,5.4,351,Lego,Manufacturing,Inherited,Denmark,No Previous Record
2018,Sofie Kirk Kristiansen,42,Female,5.4,351,Lego,Manufacturing,Inherited,Denmark,No Previous Record
2018,Thomas Kirk Kristiansen,64,Male,5.4,351,Lego,Manufacturing,Inherited,Denmark,No Previous Record
2018,Lam Wai Ying,64,Female,5.4,351,smartphone screens,Manufacturing,Inherited,Hong Kong,No Previous Record
2018,Lin Xiucheng,62,Male,5.4,351,electronics,Technology,Inherited,China,No Previous Record
2018,Margarita Louis-Dreyfus,55,Female,5.4,351,commodities,Food and Beverage,Inherited,Switzerland,No Previous Record
2018,George Roberts,74,Male,5.4,351,private equity,Finance and Investments,Inherited,United States,No Previous Record
2018,"Edward Roski, Jr.",79,Male,5.4,351,real estate,Real Estate,self_made,United States,No Previous Record
2018,Agnete Kirk Thinggaard,64,Female,5.4,351,Lego,Manufacturing,self_made,Denmark,No Previous Record
2018,Mike Adenuga,64,Male,5.3,365,"telecom, oil",Diversified,self_made,Nigeria,No Previous Record
2018,Jim Davis,74,Male,5.3,365,New Balance,Manufacturing,self_made,United States,No Previous Record
2018,David Filo,51,Male,5.3,365,Yahoo,Technology,self_made,United States,No Previous Record
2018,Pansy Ho,55,Female,5.3,365,casinos,Gambling & Casinos,self_made,Hong Kong,No Previous Record
2018,Henry Kravis,74,Male,5.3,365,private equity,Finance and Investments,self_made,United States,No Previous Record
2018,Emanuele (Lino) Saputo,81,Male,5.3,365,cheese,Food and Beverage,self_made,Canada,No Previous Record
2018,Xu Chuanhua,83,Male,5.3,365,"chemicals, logistics",Manufacturing,self_made,China,No Previous Record
2018,Alexander Abramov,59,Male,5.2,372,"steel, mining",Metals & Mining,self_made,Russia,No Previous Record
2018,Israel Englander,69,Male,5.2,372,hedge funds,Finance and Investments,Inherited,United States,No Previous Record
2018,Frits Goldschmeding,84,Male,5.2,372,temp agency,Service,Inherited,Netherlands,No Previous Record
2018,Marian Ilitch,85,Female,5.2,372,"pizza, sports team",Food and Beverage,Inherited,United States,No Previous Record
2018,Bruce Kovner,73,Male,5.2,372,hedge funds,Finance and Investments,Inherited,United States,No Previous Record
2018,George Lucas,73,Male,5.2,372,Star Wars,Media & Entertainment,Inherited,United States,No Previous Record
2018,Kalanithi Maran,52,Male,5.2,372,media,Media & Entertainment,Inherited,India,No Previous Record
2018,Elisabeth Mohn,77,Female,5.2,372,publishing,Media & Entertainment,Inherited,Germany,No Previous Record
2018,"Robert Rich, Jr.",77,Male,5.2,372,frozen foods,Food and Beverage,Inherited,United States,No Previous Record
2018,Wang Chuanfu,52,Male,5.2,372,"batteries, automobiles",Automotive,Inherited,China,No Previous Record
2018,Maria Fernanda Amorim,83,Female,5.1,382,"energy, investments",Diversified,Inherited,Portugal,No Previous Record
2018,Pyotr Aven,62,Male,5.1,382,"oil, banking, telecom",Energy,Inherited,Russia,No Previous Record
2018,Bernard Marcus,88,Male,5.1,382,Home Depot,Fashion & Retail,Inherited,United States,No Previous Record
2018,Pedro Moreira Salles,58,Male,5.1,382,"banking, minerals",Diversified,Inherited,Brazil,No Previous Record
2018,Frederick Smith,73,Male,5.1,382,FedEx,Logistics,self_made,United States,No Previous Record
2018,Ronda Stryker,63,Female,5.1,382,medical equipment,Healthcare,self_made,United States,No Previous Record
2018,Richard Branson,67,Male,5,388,Virgin,Diversified,Inherited,United Kingdom,No Previous Record
2018,Subhash Chandra,67,Male,5,388,media,Media & Entertainment,Inherited,India,No Previous Record
2018,Denise Coates,50,Female,5,388,online gambling,Gambling & Casinos,Inherited,United Kingdom,No Previous Record
2018,Martha Ingram,82,Female,5,388,"book distribution, transportation",Media & Entertainment,Inherited,United States,No Previous Record
2018,Law Kar Po,69,Male,5,388,real estate,Real Estate,self_made,Hong Kong,No Previous Record
2018,Joe Lewis,81,Male,5,388,investments,Finance and Investments,self_made,United Kingdom,No Previous Record
2018,Gabriella Meister,69,Female,5,388,appliances,Manufacturing,self_made,Germany,No Previous Record
2018,Fernando Roberto Moreira Salles,71,Male,5,388,"banking, minerals",Diversified,self_made,Brazil,No Previous Record
2018,Joao Moreira Salles,56,Male,5,388,"banking, minerals",Diversified,self_made,Brazil,No Previous Record
2018,Walther Moreira Salles Junior,61,Male,5,388,"banking, minerals",Finance and Investments,self_made,Brazil,No Previous Record
2018,Pankaj Patel,64,Male,5,388,pharmaceuticals,Healthcare,self_made,India,No Previous Record
2018,Karen Pritzker,60,Female,5,388,"hotels, investments",Service,Inherited,United States,No Previous Record
2018,Thomas Schmidheiny,72,Male,5,388,cement,Construction & Engineering,Inherited,Switzerland,No Previous Record
2018,Vichai Srivaddhanaprabha,60,Male,5,388,duty-free,Fashion & Retail,Inherited,Thailand,No Previous Record
2018,Keiichiro Takahara,86,Male,5,388,diapers,Manufacturing,Inherited,Japan,No Previous Record
2018,M.A. Yusuff Ali,62,Male,5,388,retail,Fashion & Retail,self_made,India,No Previous Record
2018,Robert Bass,69,Male,4.9,404,"oil, investments",Energy,self_made,United States,No Previous Record
2018,Marc Benioff,53,Male,4.9,404,business software,Technology,self_made,United States,No Previous Record
2018,Martin & Olivier Bouygues,64,Male,4.9,404,"construction, media",Construction & Engineering,self_made,France,No Previous Record
2018,Chung Mong-Koo,79,Male,4.9,404,motor vehicles,Automotive,self_made,South Korea,No Previous Record
2018,Charles Dolan,91,Male,4.9,404,cable television,Media & Entertainment,self_made,United States,No Previous Record
2018,Ray Lee Hunt,74,Male,4.9,404,"oil, real estate",Energy,self_made,United States,No Previous Record
2018,Liu Yonghao,66,Male,4.9,404,agribusiness,Service,self_made,China,No Previous Record
2018,John Overdeck,48,Male,4.9,404,hedge funds,Finance and Investments,No Info,United States,No Previous Record
2018,Ajay Piramal,62,Male,4.9,404,pharmaceuticals,Healthcare,self_made,India,No Previous Record
2018,"Enrique Razon, Jr.",58,Male,4.9,404,ports,Logistics,self_made,Philippines,No Previous Record
2018,Sumner Redstone,94,Male,4.9,404,media,Media & Entertainment,self_made,United States,No Previous Record
2018,Paolo & Gianfelice Mario Rocca,64,Male,4.9,404,pipe manufacturing,Metals & Mining,self_made,Italy,No Previous Record
2018,Reinhold Schmieding,63,Male,4.9,404,medical devices,Healthcare,self_made,United States,No Previous Record
2018,David Siegel,56,Male,4.9,404,hedge funds,Finance and Investments,self_made,United States,No Previous Record
2018,Andrei Skoch,52,Male,4.9,404,steel,Metals & Mining,self_made,Russia,No Previous Record
2018,Yu Yong,57,Male,4.9,404,mining,Finance and Investments,self_made,China,No Previous Record
2018,Sam Zell,76,Male,4.9,404,"real estate, private equity",Real Estate,self_made,United States,No Previous Record
2018,Zhou Jianping,57,Male,4.9,404,fashion retail,Fashion & Retail,self_made,China,No Previous Record
2018,Bajaj brothers,64,Male,4.8,422,diversified,Diversified,self_made,India,No Previous Record
2018,Garrett Camp,39,Male,4.8,422,Uber,Technology,No Info,Canada,No Previous Record
2018,Bubba Cathy,63,Male,4.8,422,Chick-fil-A,Food and Beverage,self_made,United States,No Previous Record
2018,Dan Cathy,65,Male,4.8,422,Chick-fil-A,Food and Beverage,self_made,United States,No Previous Record
2018,Fu Liquan,50,Male,4.8,422,surveillance equipment,Technology,self_made,China,No Previous Record
2018,Philip & Cristina Green,65,Family,4.8,422,fashion retail,Fashion & Retail,Inherited,United Kingdom,No Previous Record
2018,Mikhail Gutseriev,60,Male,4.8,422,"oil, real estate",Energy,Inherited,Russia,No Previous Record
2018,"Rupert Johnson, Jr.",77,Male,4.8,422,money management,Finance and Investments,Inherited,United States,No Previous Record
2018,Travis Kalanick,41,Male,4.8,422,Uber,Technology,self_made,United States,No Previous Record
2018,Andrei Kozitsyn,57,Male,4.8,422,metals,Metals & Mining,self_made,Russia,No Previous Record
2018,Horst Paulmann,83,Male,4.8,422,retail,Fashion & Retail,No Info,Chile,No Previous Record
2018,Julio Ponce Lerou,72,Male,4.8,422,fertilizer,Metals & Mining,self_made,Chile,No Previous Record
